datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment,AIRPORT_CODE
2016-07-04,0.8,Business,3.0,5.0,4.0,4.0,3.0,,4.0,4.0,"functional, clean and serviceable",False,,1,SMF
2013-01-15,1.0,,4.0,5.0,,,,4.0,,,Sacramento Airport customer review,False,,1,SMF
2012-08-14,0.7,,4.0,4.0,,,,4.0,,,Sacramento Airport customer review,False,,1,SMF
2012-03-14,0.8,,4.0,4.0,,,,4.0,,,Sacramento Airport customer review,False,,1,SMF
2011-11-09,0.9,,4.0,5.0,,,,5.0,,,Sacramento Airport customer review,False,,1,SMF
2011-08-30,0.2,,5.0,3.0,,,,3.0,,,Sacramento Airport customer review,False,,-1,SMF
2010-07-16,0.4,,,,,,,,,,Sacramento Airport customer review,False,,-1,SMF
2021-05-26,0.1,Business,5.0,5.0,3.0,5.0,3.0,3.0,3.0,1.0,priorities need to be shifted and staff re-examined,True," TSA are extremely rude. To the gentleman in the tsa pre line, learn manners if you’re going to be working with customers or work in the back in a dark room away from people. If I’m asking you something, don’t have attitude when responding. I’m asking to know because I don’t know the answer, sarcasm is not needed. Also out of the 30 airports I’ve been to throughout the world this is the first to tell me my cosmetic items were too large. I think it goes without saying priorities need to be shifted and staff re-examined.",-1,SNA
2019-05-22,0.8,Family Leisure,5.0,4.0,1.0,5.0,0.0,,,4.0,"good for traveling with kids""
",False,  John Wayne airport is a nice little small/humble airport good for traveling with kids. It is a small airport with only 22 gates everything in the airport is close by. If you live by John Wayne I definitely would recommend!,1,SNA
2018-10-03,0.9,Business,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,"Large airport, small town feel",True, Beautiful airport in Orange County with incredible ease to all major interstates. Airport sits off the 405 and is perfectly situated for Los Angeles visitors. Large airport with a small town feel.,1,SNA
2018-03-28,0.1,Family Leisure,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,absolutely rude and unprofessional,True," The staff here are absolutely rude and unprofessional. I arrived in a timely matter and said goodbye to my family and younger siblings who I have not seen in many years and as I walk up to baggage check in, they say I’m a few minutes too late (despite being over half and hour early) and that no exceptions could be made. They made me pay a fee for a new flight and the lady was extremely rude. This is definitely the last time I will ever fly from John Wayne and instead, will just still to LAX where they strive to please their customers.",-1,SNA
2018-03-27,0.4,Business,3.0,4.0,,3.0,0.0,,,,laziness and tardiness,True, I landed with wheels down at 12:05 PM. I was the fifth person off the aircraft and it took till 12:50 to get my bag back. That is horrible! This airport is way too small to justify that laziness and tardiness in a frequently visited area. I am a business traveler from Atlanta and Delta has bags up in 20 min at one of the busiest airports. Get it together and build your quality!,-1,SNA
2016-04-24,0.9,Solo Leisure,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,a great airport,False,,1,SNA
2016-03-28,0.9,Solo Leisure,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,security a breeze,False,,1,SNA
2015-10-31,1.0,Solo Leisure,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,all about efficiency and comfort,False,,1,SNA
2013-05-26,0.9,,5.0,5.0,,,,4.0,,,John Wayne Airport customer review,False,,1,SNA
2012-05-15,0.8,,3.0,3.0,,,,5.0,,,John Wayne Airport customer review,False,,1,SNA
2009-06-08,0.4,,,,,,,,,,John Wayne Airport customer review,False,,-1,SNA
2024-08-06,0.2,Couple Leisure,3.0,1.0,3.0,3.0,4.0,,1.0,3.0,restrooms were horrible,False,"  The restrooms were horrible, dirty and no paper towels, disgusting, the attendant was outside the door with her phone. Men’s restroom smelled of urine.",-1,STL
2024-06-20,0.1,Couple Leisure,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,undersized for the traffic it has,False, This place is way undersized for the traffic it has. The restaurant selection is a joke. The main food court has been closed for months. Restrooms are dirty and small. Southwest needs to find a better Midwest hub,-1,STL
2024-02-28,0.1,Couple Leisure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Wasn’t even welcomed by the staff,False,  Was the worst experience of my life. Wasn’t even welcomed by the staff entering the airport plus I was trying to get all of the tags on the luggage’s and they just scolded us instead of helping us at the entrance.,-1,STL
2024-01-15,0.1,Solo Leisure,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,“Always a nightmare”,True," Always a nightmare getting bags from baggage claim. I've never waited lass than 45 minutes for my bag, and usually it's at least an hour. Also, not enough seating. So many people have to stand or not on the ground while waiting for their plane. Absolute worst airport.",-1,STL
2023-10-02,0.9,Solo Leisure,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,the true spirit of customer service,True,"  I recently had an unforgettable experience at the St. Louis airport that I felt compelled to share. It's not often that you encounter such exceptional customer service and genuine compassion in the service industry, but my encounter with two outstanding Huntleigh USA Corporation employees truly left me in awe. I found myself in a predicament when I was running late due to an unfortunate accident. Time was against me, and I was beginning to feel the stress and anxiety that comes with the fear of missing an important event. That's when Arlando Bolden and his colleague came to the rescue, turning my stressful situation into a heartwarming display of care and professionalism. Despite our best efforts, we arrived at our destination just a few minutes late. At this point, I had resigned myself to the possibility of missing my commitment, but Arlando and his coworker had other plans. They went above and beyond to ensure that I could still reach my destination. First and foremost, they helped me with the necessary arrangements, taking into consideration my convenience. This act of kindness was a relief in itself, but what truly touched me was their willingness to guide me personally. They recognized that my nerves were getting the better of me, and their calming presence made all the difference. Arlando Bolden deserves special recognition for his outstanding service and compassion. His dedication to his job and the well-being of customers is commendable. He was not just a helping hand but a beacon of support during a stressful moment. I am incredibly grateful to Arlando and his coworker for going the extra mile to ensure that I made it to my destination smoothly. Their actions exemplify the exceptional service that Huntleigh USA Corporation is known for, and I cannot thank them enough for their kindness. Huntleigh USA Corporation has earned my utmost respect and gratitude through this experience. They proved that they care deeply about their customers and are willing to do whatever it takes to make their journeys as pleasant as possible. I wholeheartedly recommend Huntleigh USA Corporation to anyone seeking reliable, compassionate, and customer-centric service. Thank you, Arlando Bolden, and your colleague, for restoring my faith in the kindness of strangers and for demonstrating the true spirit of customer service.",1,STL
